,movieId,title,genres,tmdbId
2876,2962,Fever Pitch ,"Comedy,Romance",1610.0
2877,2963,Joe the King ,"Crime,Drama",53151.0
2878,2964,Julien Donkey-Boy ,Drama,42881.0
2879,2965,"Omega Code, The ",Action,29064.0
2880,2966,"Straight Story, The ","Adventure,Drama",404.0
2881,2967,"Bad Seed, The ","Drama,Thriller",42196.0
2882,2968,Time Bandits ,"Adventure,Comedy,Fantasy,Sci-Fi",36819.0
2883,2969,"Man and a Woman, A (Un homme et une femme) ","Drama,Romance",42726.0
2884,2970,Fitzcarraldo ,"Adventure,Drama",9343.0
2885,2971,All That Jazz ,"Drama,Fantasy,Musical",16858.0
2886,2972,Red Sorghum (Hong gao liang) ,"Drama,War",42006.0
2887,2973,Crimes and Misdemeanors ,"Comedy,Crime,Drama",11562.0
2888,2974,Bats ,"Horror,Thriller",10496.0
2889,2975,"Best Man, The ","Comedy,Drama",16162.0
2890,2976,Bringing Out the Dead ,Drama,8649.0
2891,2977,Crazy in Alabama ,"Comedy,Drama",31306.0
2892,2978,Three to Tango ,"Comedy,Romance",10563.0
2893,2979,Body Shots ,Drama,14484.0
2894,2980,Men Cry Bullets ,"Comedy,Drama",214735.0
2895,2981,"Brother, Can You Spare a Dime? ",Documentary,94857.0
2896,2982,"Guardian, The ","Horror,Thriller",32043.0
2897,2983,"Ipcress File, The ",Thriller,15247.0
2898,2984,On Any Sunday ,Documentary,29251.0
2899,2985,RoboCop ,"Action,Crime,Drama,Sci-Fi,Thriller",5548.0
2900,2986,RoboCop 2 ,"Action,Crime,Sci-Fi,Thriller",5549.0
2901,2987,Who Framed Roger Rabbit? ,"Adventure,Animation,Children,Comedy,Crime,Fantasy,Mystery",856.0
2902,2988,Melvin and Howard ,Drama,38772.0
2903,2989,For Your Eyes Only ,"Action,Adventure,Thriller",699.0
2904,2990,Licence to Kill ,"Action,Adventure,Thriller",709.0
2905,2991,Live and Let Die ,"Action,Adventure,Thriller",253.0
2906,2992,Rawhead Rex ,"Horror,Thriller",13511.0
2907,2993,Thunderball ,"Action,Adventure,Thriller",660.0
2908,2994,"City, The (Ciudad, La) ",Drama,46798.0
2909,2995,House on Haunted Hill ,"Horror,Thriller",11377.0
2910,2996,Music of the Heart ,Drama,26149.0
2911,2997,Being John Malkovich ,"Comedy,Drama,Fantasy",492.0
2912,2998,Dreaming of Joseph Lees ,"Drama,Romance",108346.0
2913,2999,Man of the Century ,Comedy,98480.0
2914,3000,Princess Mononoke (Mononoke-hime) ,"Action,Adventure,Animation,Drama,Fantasy",128.0
2915,3001,"Suburbans, The ",Drama,46286.0
2916,3002,My Best Fiend (Mein liebster Feind) ,Documentary,8672.0
2917,3003,Train of Life (Train de vie) ,"Comedy,Drama,Romance,War",8056.0
2918,3004,"Bachelor, The ","Comedy,Romance",2020.0
2919,3005,"Bone Collector, The ",Thriller,9481.0
2920,3006,"Insider, The ","Drama,Thriller",9008.0
2921,3007,American Movie ,Documentary,14242.0
2922,3008,Last Night ,"Drama,Sci-Fi",16129.0
2923,3009,Portraits Chinois ,Drama,104103.0
2924,3010,Rosetta ,Drama,11489.0
2925,3011,"They Shoot Horses, Don't They? ",Drama,28145.0
2926,3012,Battling Butler ,Comedy,51371.0
2927,3013,Bride of Re-Animator ,"Comedy,Horror",18111.0
2928,3014,Bustin' Loose ,Comedy,31361.0
2929,3015,Coma ,Thriller,11223.0
2930,3016,Creepshow ,Horror,16281.0
2931,3017,Creepshow 2 ,Horror,16288.0
2932,3018,Re-Animator ,"Comedy,Horror,Sci-Fi",1694.0
2933,3019,Drugstore Cowboy ,"Crime,Drama",476.0
2934,3020,Falling Down ,"Action,Drama",37094.0
2935,3021,"Funhouse, The ",Horror,13555.0
2936,3022,"General, The ","Comedy,War",961.0
2937,3023,My Best Girl ,"Comedy,Romance",73969.0
2938,3024,Piranha ,"Horror,Sci-Fi",24831.0
2939,3025,Rough Night in Jericho ,Western,64963.0
2940,3026,Slaughterhouse ,"Comedy,Horror",85160.0
2941,3028,"Taming of the Shrew, The ",Comedy,25560.0
2942,3029,Nighthawks ,"Action,Drama",21610.0
2943,3030,Yojimbo ,"Action,Adventure",11878.0
2944,3031,Repossessed ,Comedy,11510.0
2945,3032,"Omega Man, The ","Action,Drama,Sci-Fi,Thriller",11234.0
2946,3033,Spaceballs ,"Comedy,Sci-Fi",957.0
2947,3034,Robin Hood ,"Adventure,Animation,Children,Comedy,Musical",11886.0
2948,3035,Mister Roberts ,"Comedy,Drama,War",37853.0
2949,3036,"Quest for Fire (Guerre du feu, La) ","Adventure,Drama",62204.0
2950,3037,Little Big Man ,Western,11040.0
2951,3038,"Face in the Crowd, A ",Drama,21849.0
2952,3039,Trading Places ,Comedy,1621.0
2953,3040,Meatballs ,Comedy,14035.0
2954,3041,Meatballs Part II ,Comedy,40771.0
2955,3042,Meatballs III ,Comedy,40772.0
2956,3043,Meatballs 4 ,Comedy,40773.0
2957,3044,Dead Again ,"Mystery,Romance,Thriller",11498.0
2958,3045,Peter's Friends ,"Comedy,Drama",11790.0
2959,3046,"Incredibly True Adventure of Two Girls in Love, The ","Comedy,Romance",29371.0
2960,3047,Experience Preferred... But Not Essential ,Drama,276635.0
2961,3048,Under the Rainbow ,Comedy,47941.0
2962,3049,How I Won the War ,"Comedy,War",29048.0
2963,3050,Light It Up ,Drama,19052.0
2964,3051,Anywhere But Here ,"Comedy,Drama",21349.0
2965,3052,Dogma ,"Adventure,Comedy,Fantasy",1832.0
2966,3053,"Messenger: The Story of Joan of Arc, The ","Drama,War",10047.0
2967,3054,Pokémon: The First Movie ,"Adventure,Animation,Children,Fantasy,Sci-Fi",10228.0
2968,3055,Felicia's Journey ,Thriller,47692.0
2969,3056,Oxygen ,"Crime,Drama,Thriller",18561.0
2970,3057,Where's Marlowe? ,Comedy,144953.0
2971,3058,"Ape, The ","Horror,Sci-Fi",37426.0
2972,3059,British Intelligence ,Drama,51787.0
2973,3060,"Commitments, The ","Comedy,Drama,Musical",11663.0
2974,3061,Holiday Inn ,"Comedy,Musical",13485.0
2975,3062,"Longest Day, The ","Action,Drama,War",9289.0
2976,3063,Poison Ivy ,"Drama,Thriller",9264.0
2977,3064,Poison Ivy: New Seduction ,"Drama,Thriller",18222.0
2978,3065,Nothing to Lose (a.k.a. Ten Benny) ,Drama,124853.0
2979,3066,Tora! Tora! Tora! ,"Action,Drama,War",11165.0
2980,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) ,"Comedy,Drama",4203.0
2981,3068,"Verdict, The ","Drama,Mystery",24226.0
2982,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The ",Drama,88875.0
2983,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The ","Adventure,Comedy,Sci-Fi",11379.0
2984,3071,Stand and Deliver ,"Comedy,Drama",29154.0
2985,3072,Moonstruck ,"Comedy,Romance",2039.0
2986,3073,"Sandpiper, The ","Drama,Romance",77915.0
2987,3074,Jeremiah Johnson ,Western,11943.0
2988,3075,Repulsion ,"Drama,Horror",11481.0
2989,3076,Irma la Douce ,Comedy,2690.0
2990,3077,42 Up ,Documentary,20565.0
2991,3078,Liberty Heights ,Drama,27141.0
2992,3079,Mansfield Park ,"Comedy,Drama,Romance",10399.0
2993,3080,"Goodbye, 20th Century ","Drama,Sci-Fi",90762.0
2994,3081,Sleepy Hollow ,"Fantasy,Horror,Mystery,Romance",2668.0
2995,3082,"World Is Not Enough, The ","Action,Adventure,Thriller",36643.0
2996,3083,All About My Mother (Todo sobre mi madre) ,Drama,99.0
2997,3084,Home Page ,Documentary,159569.0
2998,3085,"Living Dead Girl, The (Morte Vivante, La) ",Horror,77010.0
2999,3086,March of the Wooden Soldiers (a.k.a. Babes in Toyland) ,"Children,Comedy,Fantasy",25898.0
3000,3087,Scrooged ,"Comedy,Fantasy,Romance",9647.0
3001,3088,Harvey ,"Comedy,Fantasy",11787.0
3002,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) ,Drama,5156.0
3003,3090,Matewan ,Drama,24276.0
3004,3091,Kagemusha ,"Drama,War",11953.0
3005,3092,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The) ",Drama,44662.0
3006,3093,McCabe & Mrs. Miller ,"Drama,Western",29005.0
3007,3094,Maurice ,"Drama,Romance",26371.0
3008,3095,"Grapes of Wrath, The ",Drama,596.0
3009,3096,My Man Godfrey ,Comedy,52470.0
3010,3097,"Shop Around the Corner, The ","Comedy,Drama,Romance",20334.0
3011,3098,"Natural, The ",Drama,11393.0
3012,3099,Shampoo ,"Comedy,Drama,Romance",31121.0
3013,3100,"River Runs Through It, A ",Drama,293.0
3014,3101,Fatal Attraction ,"Drama,Thriller",10998.0
3015,3102,Jagged Edge ,"Crime,Romance,Thriller",12235.0
3016,3103,Stanley & Iris ,"Drama,Romance",36094.0
3017,3104,Midnight Run ,"Action,Comedy,Crime,Thriller",9013.0
3018,3105,Awakenings ,"Drama,Mystery",11005.0
3019,3106,Come See the Paradise ,"Drama,Romance",59820.0
3020,3107,Backdraft ,"Action,Drama",2924.0
3021,3108,"Fisher King, The ","Comedy,Drama,Fantasy,Romance",177.0
3022,3109,"River, The ",Drama,38557.0
3023,3110,Country ,Drama,42087.0
3024,3111,Places in the Heart ,Drama,13681.0
3025,3112,'night Mother ,Drama,34760.0
3026,3113,End of Days ,"Action,Fantasy,Horror,Mystery,Thriller",9946.0
3027,3114,Toy Story 2 ,"Adventure,Animation,Children,Comedy,Fantasy",863.0
3028,3115,Flawless ,Drama,31582.0
3029,3116,Miss Julie ,Drama,125520.0
3030,3117,Ride with the Devil ,"Drama,Romance,War",22267.0
3031,3118,Tumbleweeds ,Drama,55123.0
3032,3119,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) ,Horror,5486.0
3033,3120,"Distinguished Gentleman, The ",Comedy,10411.0
3034,3121,"Hitch-Hiker, The ","Drama,Film-Noir",41462.0
3035,3122,Santa Fe Trail ,"Drama,Romance,Western",1718.0
3036,3123,Lauderdale (a.k.a. Spring Break USA) (a.k.a. Spring Fever USA) ,Comedy,28604.0
3037,3124,Agnes Browne ,"Comedy,Drama",15506.0
3038,3125,"End of the Affair, The ",Drama,20024.0
3039,3126,"End of the Affair, The ",Drama,78256.0
3040,3127,Holy Smoke ,"Comedy,Drama",13787.0
3041,3128,"Map of the World, A ",Drama,54933.0
3042,3129,Sweet and Lowdown ,"Comedy,Drama",9684.0
3043,3130,Bonfire of the Vanities ,"Comedy,Crime,Drama",9586.0
3044,3131,Broadway Damage ,Comedy,41638.0
3045,3132,Daddy Long Legs ,"Comedy,Drama",70801.0
3046,3133,Go West ,"Comedy,Western",33015.0
3047,3134,Grand Illusion (La grande illusion) ,"Drama,War",777.0
3048,3135,"Great Santini, The ",Drama,21887.0
3049,3136,"James Dean Story, The ",Documentary,5652.0
3050,3137,"Sea Wolves, The ","Action,War",19664.0
3051,3138,Stealing Home ,Drama,32331.0
3052,3139,Tarzan the Fearless ,"Action,Adventure",76083.0
3053,3140,Three Ages ,Comedy,32628.0
3054,3141,"Two Jakes, The ",Drama,32669.0
3055,3142,U2: Rattle and Hum ,"Documentary,Musical",18161.0
3056,3143,Hell in the Pacific ,"Drama,War",31681.0
3057,3144,"Glass Bottom Boat, The ","Comedy,Romance",33666.0
3058,3145,Cradle Will Rock ,Drama,32274.0
3059,3146,Deuce Bigalow: Male Gigolo ,Comedy,10402.0
3060,3147,"Green Mile, The ","Crime,Drama",497.0
3061,3148,"Cider House Rules, The ",Drama,1715.0
3062,3149,Diamonds ,Mystery,35118.0
3063,3150,"War Zone, The ","Drama,Thriller",42739.0
3064,3151,"Bat Whispers, The ","Crime,Drama,Mystery",26162.0
3065,3152,"Last Picture Show, The ",Drama,25188.0
3066,3153,"7th Voyage of Sinbad, The ","Action,Adventure,Fantasy",15515.0
3067,3154,Blood on the Sun ,"Drama,War",75888.0
3068,3155,Anna and the King ,"Drama,Romance",1439.0
3069,3156,Bicentennial Man ,"Drama,Romance,Sci-Fi",2277.0
3070,3157,Stuart Little ,"Children,Comedy,Fantasy",10137.0
3071,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) ",Drama,10387.0
3072,3159,Fantasia 2000 ,"Animation,Children,Musical,IMAX",49948.0
3073,3160,Magnolia ,Drama,334.0
3074,3161,Onegin ,"Drama,Romance",30237.0
3075,3162,Simpatico ,"Comedy,Drama",50116.0
3076,3163,Topsy-Turvy ,"Comedy,Drama,Musical",46435.0
3077,3164,"Alley Cats, The ",Drama,94260.0
3078,3165,Boiling Point ,"Action,Drama",22213.0
3079,3166,Brenda Starr ,Adventure,47070.0
3080,3167,Carnal Knowledge ,"Comedy,Drama",36492.0
3081,3168,Easy Rider ,"Adventure,Drama",624.0
3082,3169,"Falcon and the Snowman, The ","Drama,Thriller",26578.0
3083,3170,Hi-Yo Silver ,Western,415072.0
3084,3171,Room at the Top ,Drama,43103.0
3085,3172,Ulysses (Ulisse) ,Adventure,43194.0
3086,3173,Any Given Sunday ,Drama,9563.0
3087,3174,Man on the Moon ,"Comedy,Drama",1850.0
3088,3175,Galaxy Quest ,"Adventure,Comedy,Sci-Fi",926.0
3089,3176,"Talented Mr. Ripley, The ","Drama,Mystery,Thriller",1213.0
3090,3177,Next Friday ,Comedy,10471.0
3091,3178,"Hurricane, The ",Drama,10400.0
3092,3179,Angela's Ashes ,Drama,10397.0
3093,3180,Play it to the Bone ,"Comedy,Drama",20761.0
3094,3181,Titus ,Drama,12524.0
3095,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. ",Documentary,28216.0
3096,3183,"Third Miracle, The ",Drama,36773.0
3097,3184,Montana ,"Action,Comedy,Crime,Drama",30814.0
3098,3185,Snow Falling on Cedars ,Drama,10219.0
3099,3186,"Girl, Interrupted ",Drama,3558.0
3100,3187,Trans ,Drama,104878.0
3101,3188,"Life and Times of Hank Greenberg, The ",Documentary,41276.0
3102,3189,My Dog Skip ,"Children,Drama",17908.0
3103,3190,Supernova ,"Adventure,Sci-Fi,Thriller",10384.0
3104,3191,"Quarry, The ",Drama,125317.0
3105,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) ",Drama,48233.0
3106,3193,Creature ,Documentary,
3107,3194,"Way We Were, The ","Drama,Romance",10236.0
3108,3195,Tess of the Storm Country ,Drama,71067.0
3109,3196,Stalag 17 ,"Drama,War",632.0
3110,3197,"Presidio, The ","Action,Crime,Romance,Thriller",11851.0
3111,3198,Papillon ,"Crime,Drama",5924.0
3112,3199,Pal Joey ,"Comedy,Drama,Musical,Romance",33734.0
3113,3200,"Last Detail, The ","Comedy,Drama",14886.0
3114,3201,Five Easy Pieces ,Drama,26617.0
3115,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) ,"Drama,Horror",11900.0
3116,3203,Dead Calm ,Thriller,10493.0
3117,3204,"Boys from Brazil, The ","Action,Mystery,Thriller",16241.0
3118,3205,Black Sunday (La maschera del demonio) ,Horror,27632.0
3119,3206,Against All Odds ,Romance,22160.0
3120,3207,"Snows of Kilimanjaro, The ",Adventure,4460.0
3121,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) ,"Action,Comedy",9644.0
3122,3209,"Loves of Carmen, The ",Drama,43455.0
3123,3210,Fast Times at Ridgemont High ,"Comedy,Drama,Romance",13342.0
3124,3211,"Cry in the Dark, A ",Drama,35119.0
3125,3212,Born to Win ,Drama,21256.0
3126,3213,Batman: Mask of the Phantasm ,"Animation,Children",14919.0
3127,3214,American Flyers ,Drama,14040.0
3128,3215,Voyage of the Damned ,Drama,75641.0
3129,3216,"Vampyros Lesbos (Vampiras, Las) ","Fantasy,Horror,Thriller",17343.0
3130,3217,"Star Is Born, A ",Drama,22692.0
3131,3218,Poison ,Drama,47620.0
3132,3219,Pacific Heights ,"Mystery,Thriller",2990.0
3133,3220,Night Tide ,Drama,38775.0
3134,3221,"Draughtsman's Contract, The ",Drama,10831.0
3135,3222,Carmen ,Drama,21193.0
3136,3223,"Zed & Two Noughts, A ",Drama,33078.0
3137,3224,Woman in the Dunes (Suna no onna) ,Drama,16672.0
3138,3225,Down to You ,"Comedy,Romance",10472.0
3139,3226,Hellhounds on My Trail ,Documentary,123277.0
3140,3227,"Not Love, Just Frenzy (Más que amor, frenesí) ","Comedy,Drama,Thriller",79474.0
3141,3228,Wirey Spindell ,Comedy,97805.0
3142,3229,Another Man's Poison ,"Crime,Drama",53714.0
3143,3230,"Odessa File, The ",Thriller,21489.0
3144,3231,"Saphead, The ",Comedy,51392.0
3145,3232,Seven Chances ,Comedy,32600.0
3146,3233,Smashing Time ,Comedy,110479.0
3147,3234,Train Ride to Hollywood ,"Comedy,Fantasy,Musical",299121.0
3148,3235,Where the Buffalo Roam ,Comedy,13005.0
3149,3236,Zachariah ,"Comedy,Musical,Western",65134.0
3150,3237,Kestrel's Eye (Falkens öga) ,Documentary,121738.0
3151,3238,Eye of the Beholder ,Thriller,18681.0
3152,3239,Isn't She Great? ,Comedy,75531.0
3153,3240,"Big Tease, The ",Comedy,20468.0
3154,3241,"Cup, The (Phörpa) ",Comedy,14521.0
3155,3242,Santitos ,Comedy,46835.0
3156,3243,Encino Man ,Comedy,10406.0
3157,3244,"Goodbye Girl, The ","Comedy,Romance",14741.0
3158,3245,I Am Cuba (Soy Cuba/Ya Kuba) ,Drama,32015.0
3159,3246,Malcolm X ,Drama,1883.0
3160,3247,Sister Act ,"Comedy,Crime",2005.0
3161,3248,Sister Act 2: Back in the Habit ,Comedy,6279.0
3162,3249,"Hand That Rocks the Cradle, The ","Drama,Thriller",11087.0
3163,3250,Alive ,Drama,7305.0
3164,3251,Agnes of God ,"Drama,Mystery",24735.0
3165,3252,Scent of a Woman ,Drama,9475.0
3166,3253,Wayne's World ,Comedy,8872.0
3167,3254,Wayne's World 2 ,Comedy,8873.0
3168,3255,"League of Their Own, A ","Comedy,Drama",11287.0
3169,3256,Patriot Games ,"Action,Thriller",9869.0
3170,3257,"Bodyguard, The ","Drama,Romance,Thriller",619.0
3171,3258,Death Becomes Her ,"Comedy,Fantasy",9374.0
3172,3259,Far and Away ,"Adventure,Drama,Romance",11259.0
3173,3260,Howards End ,Drama,8293.0
3174,3261,Singles ,"Comedy,Drama,Romance",11068.0
3175,3262,Twin Peaks: Fire Walk with Me ,"Crime,Drama,Mystery,Thriller",1923.0
3176,3263,White Men Can't Jump ,"Comedy,Drama",10158.0
3177,3264,Buffy the Vampire Slayer ,"Action,Comedy,Horror",10206.0
3178,3265,Hard-Boiled (Lat sau san taam) ,"Action,Crime,Drama,Thriller",11782.0
3179,3266,Man Bites Dog (C'est arrivé près de chez vous) ,"Comedy,Crime,Drama,Thriller",10086.0
3180,3267,"Mariachi, El ","Action,Crime,Thriller,Western",9367.0
3181,3268,Stop! Or My Mom Will Shoot ,"Action,Comedy",9876.0
3182,3269,Forever Young ,"Drama,Romance,Sci-Fi",10326.0
3183,3270,"Cutting Edge, The ","Comedy,Drama,Romance",16562.0
3184,3271,Of Mice and Men ,Drama,9609.0
3185,3272,Bad Lieutenant ,"Crime,Drama",12143.0
3186,3273,Scream 3 ,"Comedy,Horror,Mystery,Thriller",4234.0
3187,3274,Single White Female ,"Drama,Thriller",9605.0
3188,3275,"Boondock Saints, The ","Action,Crime,Drama,Thriller",8374.0
3189,3276,Gun Shy ,Comedy,29076.0
3190,3277,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat) ,Drama,80471.0
3191,3278,Gendernauts ,Documentary,49477.0
3192,3279,Knockout ,"Action,Drama",121940.0
3193,3280,"Baby, The ",Horror,28156.0
3194,3281,"Brandon Teena Story, The ",Documentary,113096.0
3195,3282,Different for Girls ,Comedy,106837.0
3196,3283,Minnie and Moskowitz ,Action,24349.0
3197,3284,They Might Be Giants ,"Comedy,Mystery,Romance",27841.0
3198,3285,"Beach, The ","Adventure,Drama",1907.0
3199,3286,Snow Day ,Comedy,15489.0
3200,3287,"Tigger Movie, The ","Animation,Children",15655.0
3201,3288,Cotton Mary ,Drama,68546.0
3202,3289,Not One Less (Yi ge dou bu neng shao) ,Drama,36210.0
3203,3290,Soft Toilet Seats ,Comedy,279444.0
3204,3291,Trois ,Thriller,77908.0
3205,3292,"Big Combo, The ",Film-Noir,22342.0
3206,3293,Conceiving Ada ,"Drama,Sci-Fi",96484.0
3207,3294,Eaten Alive ,Horror,30062.0
3208,3295,Raining Stones ,Drama,62463.0
3209,3296,To Sir with Love ,Drama,25934.0
3210,3297,With Byrd at the South Pole ,Documentary,101383.0
3211,3298,Boiler Room ,"Crime,Drama,Thriller",14181.0
3212,3299,Hanging Up ,"Comedy,Drama",10385.0
3213,3300,Pitch Black ,"Horror,Sci-Fi,Thriller",2787.0
3214,3301,"Whole Nine Yards, The ","Comedy,Crime",2069.0
3215,3302,Beautiful People ,Comedy,61416.0
3216,3303,Black Tar Heroin: The Dark End of the Street ,Documentary,79515.0
3217,3304,Blue Collar ,"Crime,Drama",14839.0
3218,3305,Bluebeard ,"Film-Noir,Horror",42186.0
3219,3306,"Circus, The ",Comedy,28978.0
3220,3307,City Lights ,"Comedy,Drama,Romance",901.0
3221,3308,"Flamingo Kid, The ","Comedy,Drama",25010.0
3222,3309,"Dog's Life, A ",Comedy,36208.0
3223,3310,"Kid, The ","Comedy,Drama",10098.0
3224,3311,"Man from Laramie, The ",Western,18264.0
3225,3312,"McCullochs, The ",Drama,291861.0
3226,3313,Class Reunion ,Comedy,33374.0
3227,3314,"Big Trees, The ","Action,Drama",43368.0
3228,3315,Happy Go Lovely ,Musical,127602.0
3229,3316,Reindeer Games ,"Action,Thriller",2155.0
3230,3317,Wonder Boys ,"Comedy,Drama",11004.0
3231,3318,Deterrence ,"Drama,Thriller",25212.0
3232,3319,Judy Berlin ,Drama,36048.0
3233,3320,Mifune's Last Song (Mifunes sidste sang) ,"Comedy,Drama,Romance",139.0
3234,3321,"Waiting Game, The ",Comedy,210307.0
3235,3322,3 Strikes ,Comedy,47816.0
3236,3323,Chain of Fools ,"Comedy,Crime",20682.0
3237,3324,Drowning Mona ,Comedy,25166.0
3238,3325,"Next Best Thing, The ","Comedy,Drama",1831.0
3239,3326,What Planet Are You From? ,"Comedy,Sci-Fi",10416.0
3240,3327,Beyond the Mat ,Documentary,14271.0
3241,3328,Ghost Dog: The Way of the Samurai ,"Crime,Drama",4816.0
3242,3329,"Year My Voice Broke, The ",Drama,19958.0
3243,3330,Splendor in the Grass ,"Drama,Romance",28569.0
3244,3331,My Tutor ,Drama,2193.0
3245,3332,"Legend of Lobo, The ","Adventure,Children",64871.0
3246,3333,"Killing of Sister George, The ",Drama,54575.0
3247,3334,Key Largo ,"Crime,Drama,Film-Noir,Thriller",11016.0
3248,3335,Jail Bait ,"Crime,Drama",23020.0
3249,3336,It Happened Here ,"Drama,Fantasy,War",54195.0
3250,3337,I'll Never Forget What's'isname ,"Comedy,Drama",139058.0
3251,3338,For All Mankind ,Documentary,20423.0
3252,3339,Cross of Iron ,War,10839.0
3253,3340,Bride of the Monster ,"Horror,Sci-Fi",36489.0
3254,3341,Born Yesterday ,Comedy,24481.0
3255,3342,Birdy ,"Drama,War",11296.0
3256,3343,And God Created Woman ,"Comedy,Drama,Romance",61651.0
3257,3344,Blood Feast ,Horror,28172.0
3258,3345,"Charlie, the Lonesome Cougar ","Adventure,Children",57855.0
3259,3346,Color Me Blood Red ,Horror,28180.0
3260,3347,Never Cry Wolf ,"Adventure,Drama",14280.0
3261,3348,"Night Visitor, The ","Crime,Thriller",72086.0
3262,3349,"Perils of Pauline, The ",Comedy,149687.0
3263,3350,"Raisin in the Sun, A ",Drama,29478.0
3264,3351,Two Thousand Maniacs! ,Horror,28177.0
3265,3352,Brown's Requiem ,Drama,64166.0
3266,3353,"Closer You Get, The ","Comedy,Romance",73642.0
3267,3354,Mission to Mars ,Sci-Fi,2067.0
3268,3355,"Ninth Gate, The ","Fantasy,Horror,Mystery,Thriller",622.0
3269,3356,Condo Painting ,Documentary,110666.0
3270,3357,East-West (Est-ouest) ,"Drama,Romance",28463.0
3271,3358,Defending Your Life ,"Comedy,Drama,Fantasy,Romance",12186.0
3272,3359,Breaking Away ,"Comedy,Drama",20283.0
3273,3360,Hoosiers (a.k.a. Best Shot) ,"Drama,Romance",5693.0
3274,3361,Bull Durham ,"Comedy,Drama,Romance",287.0
3275,3362,Dog Day Afternoon ,"Crime,Drama",968.0
3276,3363,American Graffiti ,"Comedy,Drama",838.0
3277,3364,"Asphalt Jungle, The ","Crime,Film-Noir",16958.0
3278,3365,"Searchers, The ","Drama,Western",3114.0
3279,3367,"Devil's Brigade, The ",War,31938.0
3280,3368,"Big Country, The ","Romance,Western",12501.0
3281,3369,Any Number Can Win (Mélodie en sous-sol ) ,Crime,22650.0
3282,3370,Betrayed ,"Drama,Thriller",31618.0
3283,3371,Bound for Glory ,Drama,42232.0
3284,3372,"Bridge at Remagen, The ","Action,War",15873.0
3285,3373,Buck and the Preacher ,Western,26928.0
3286,3374,Daughters of the Dust ,Drama,68427.0
3287,3375,Destination Moon ,Sci-Fi,25392.0
3288,3376,"Fantastic Night, The (Nuit fantastique, La) ",Romance,67455.0
3289,3377,Hangmen Also Die ,"Drama,War",22178.0
3290,3378,"Ogre, The (Unhold, Der) ",Drama,48213.0
3291,3379,On the Beach ,Drama,35412.0
3292,3380,Railroaded! ,Film-Noir,43463.0
3293,3381,Slaves to the Underground ,"Comedy,Drama",59939.0
3294,3382,Song of Freedom ,Drama,159727.0
3295,3383,Big Fella ,"Drama,Musical",244151.0
3296,3384,"Taking of Pelham One Two Three, The ","Action,Crime",8333.0
3297,3385,Volunteers ,Comedy,19259.0
3298,3386,JFK ,"Drama,Mystery,Thriller",820.0
3299,3387,Who's Harry Crumb? ,"Comedy,Mystery",11718.0
3300,3388,Harry and the Hendersons ,"Children,Comedy",8989.0
3301,3389,Let's Get Harry ,"Action,Adventure",32031.0
3302,3390,Shanghai Surprise ,"Adventure,Crime,Drama,Romance",58048.0
3303,3391,Who's That Girl? ,Comedy,26827.0
3304,3392,She-Devil ,Comedy,11157.0
3305,3393,Date with an Angel ,"Comedy,Fantasy,Romance",28370.0
3306,3394,Blind Date ,"Comedy,Romance",918.0
3307,3395,Nadine ,Comedy,61178.0
3308,3396,"Muppet Movie, The ","Adventure,Children,Comedy,Musical",11176.0
3309,3397,"Great Muppet Caper, The ","Children,Comedy",14900.0
3310,3398,"Muppets Take Manhattan, The ","Children,Comedy,Musical",11899.0
3311,3399,Sesame Street Presents Follow That Bird ,"Children,Comedy",36536.0
3312,3400,We're Back! A Dinosaur's Story ,"Adventure,Animation,Children,Fantasy",18890.0
3313,3401,Baby... Secret of the Lost Legend ,"Adventure,Sci-Fi",19736.0
3314,3402,Turtle Diary ,"Comedy,Drama,Romance",123047.0
3315,3403,Raise the Titanic ,"Drama,Thriller",24575.0
3316,3404,Titanic ,"Action,Drama",16535.0
3317,3405,"Night to Remember, A ","Action,Drama",10971.0
3318,3406,Captain Horatio Hornblower R.N. ,"Action,Adventure,Drama,War",23928.0
3319,3407,"Carriers Are Waiting, The (Convoyeurs attendent, Les) ","Comedy,Drama",31336.0
3320,3408,Erin Brockovich ,Drama,462.0
3321,3409,Final Destination ,"Drama,Thriller",9532.0
3322,3410,Soft Fruit ,"Comedy,Drama",117259.0
3323,3411,Babymother ,Drama,78231.0
3324,3412,"Bear, The (Ours, L') ","Adventure,Children,Drama",2383.0
3325,3413,Impact ,"Crime,Drama",25503.0
3326,3414,Love Is a Many-Splendored Thing ,"Drama,Romance,War",53879.0
3327,3415,"Mirror, The (Zerkalo) ",Drama,1396.0
