,movieId,title,genres,imdbId,tmdbId
7123,7235,Ichi the Killer (Koroshiya 1) ,"Action,Comedy,Crime,Drama,Horror,Thriller",296042,9696.0
7124,7236,"Boy and His Dog, A ",Sci-Fi,72730,4917.0
7125,7237,"Last Tycoon, The ","Drama,Romance",74777,37774.0
7126,7238,Ashes and Diamonds (Popiól i diament) ,"Drama,War",52080,5055.0
7127,7239,Marooned ,"Drama,Sci-Fi",64639,40140.0
7128,7240,King David ,"Action,Drama,War",89420,42040.0
7129,7241,Kanal ,"Drama,War",50585,29933.0
7130,7242,Cat Chaser ,"Action,Thriller",97028,35888.0
7131,7243,Intolerance: Love's Struggle Throughout the Ages ,Drama,6864,3059.0
7132,7244,"Beast of Yucca Flats, The ","Horror,Sci-Fi",54673,22727.0
7133,7245,Tormented ,"Horror,Thriller",54393,28586.0
7134,7246,"Violent Years, The ",Drama,49922,56157.0
7135,7247,Chitty Chitty Bang Bang ,"Adventure,Children,Comedy,Fantasy,Musical",62803,11708.0
7136,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) ","Action,Adventure,Drama,War",290879,27329.0
7137,7249,Plaza Suite ,Comedy,67589,42514.0
7138,7250,"Out of Towners, The ",Comedy,66193,20444.0
7139,7251,Where the Day Takes You ,Drama,105810,17736.0
7140,7252,"Three Stooges in Orbit, The ","Comedy,Sci-Fi",56580,114046.0
7141,7253,It ,"Comedy,Romance",18033,82283.0
7142,7254,The Butterfly Effect ,"Drama,Sci-Fi,Thriller",289879,1954.0
7143,7255,Win a Date with Tad Hamilton! ,"Comedy,Romance",335559,13476.0
7144,7256,Touching the Void ,"Adventure,Documentary",379557,11194.0
7145,7257,"Big Bounce, The ","Comedy,Crime,Thriller",315824,12634.0
7146,7258,"Perfect Score, The ","Comedy,Crime",314498,13505.0
7147,7259,You Got Served ,"Drama,Musical",365957,14114.0
7148,7260,Latter Days ,"Comedy,Drama,Romance",345551,15708.0
7149,7261,Barbershop 2: Back in Business ,Comedy,337579,21301.0
7150,7262,Catch That Kid ,"Action,Adventure,Children,Comedy,Crime",337917,20483.0
7151,7263,Miracle ,Drama,349825,14292.0
7152,7264,An Amazing Couple ,"Comedy,Romance",234940,44539.0
7153,7265,"Dreamers, The ",Drama,309987,1278.0
7154,7266,"Lost Skeleton of Cadavra, The ","Comedy,Horror,Sci-Fi",307109,18841.0
7155,7267,Who's the Man? ,Comedy,108560,25925.0
7156,7268,Love at Large ,"Romance,Thriller",100065,32035.0
7157,7269,Hangin' with the Homeboys ,"Comedy,Drama",101998,74395.0
7158,7270,Sleep with Me ,"Comedy,Drama,Romance",111218,19361.0
7159,7271,Just Between Friends ,Drama,91310,81824.0
7160,7272,Super Fly (Superfly) ,"Action,Crime,Drama",69332,21968.0
7161,7273,"Piece of the Action, A ","Crime,Drama",76543,29493.0
7162,7274,Let's Do It Again ,Comedy,73282,29473.0
7163,7275,Uptown Saturday Night ,Comedy,72351,29464.0
7164,7276,Hell's Kitchen ,Drama,129136,37900.0
7165,7277,"Innocent, The ",Drama,106185,91390.0
7166,7278,Daddy and Them ,"Comedy,Drama",166158,33557.0
7167,7279,"Wilby Conspiracy, The ",Thriller,73901,7008.0
7168,7280,Blacula ,Horror,68284,30566.0
7169,7281,"Scream, Blacula, Scream! ",Horror,70656,42466.0
7170,7282,"Hip Hop Witch, Da ","Comedy,Horror,Thriller",245943,76176.0
7171,7283,Swing Shift ,Drama,88213,18446.0
7172,7284,Trespass ,"Action,Crime,Thriller",105636,22004.0
7173,7285,Thirteen ,Drama,328538,11023.0
7174,7286,Simple Men ,"Comedy,Drama",105411,47802.0
7175,7287,"Sailor Who Fell from Grace with the Sea, The ",Drama,75161,92298.0
7176,7288,Foolish Wives ,Drama,13140,35227.0
7177,7289,"Silent Night, Bloody Night ",Horror,70694,29852.0
7178,7290,"Sin of Harold Diddlebock, The ",Comedy,39825,23001.0
7179,7291,Pontiac Moon ,Drama,110867,51049.0
7180,7292,Best Defense ,"Comedy,War",86955,11221.0
7181,7293,50 First Dates ,"Comedy,Romance",343660,1824.0
7182,7294,Welcome to Mooseport ,Comedy,361925,16784.0
7183,7295,After the Life ,"Crime,Drama",233230,44674.0
7184,7296,Face ,Comedy,293146,292090.0
7185,7297,Kitchen Stories (Salmer fra kjøkkenet) ,"Comedy,Drama",323872,11083.0
7186,7298,"Code, The (Mentale, La) ","Action,Crime,Thriller",304391,54045.0
7187,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) ,Drama,329388,337.0
7188,7300,Vanishing Point ,"Action,Drama",67927,11951.0
7189,7301,Diary of a Country Priest (Journal d'un curé de campagne) ,Drama,42619,43376.0
7190,7302,"Thief of Bagdad, The ","Action,Adventure,Fantasy",15400,28963.0
7191,7303,"Diary of Anne Frank, The ","Drama,War",52738,2576.0
7192,7304,Allegro non troppo ,"Animation,Comedy,Fantasy,Musical",74121,22561.0
7193,7305,Black Widow ,"Crime,Drama,Mystery,Thriller",90738,19345.0
7194,7306,"Herod's Law (Ley de Herodes, La) ","Comedy,Crime,Mystery",221344,14430.0
7195,7307,Flesh & Blood ,"Action,Adventure,Drama,War",89153,12775.0
7196,7308,King Solomon's Mines ,"Adventure,Comedy",89421,9838.0
7197,7309,"Black Pirate, The ","Action,Adventure",16654,50075.0
7198,7310,Raw Deal ,Action,91828,2099.0
7199,7311,"Goodbye, Mr. Chips ","Drama,Romance",31385,42852.0
7200,7312,"Follow Me, Boys! ","Comedy,Drama",60420,40454.0
7201,7313,Fire Birds ,"Action,Adventure",99575,6470.0
7202,7314,Robot Stories ,"Drama,Sci-Fi",301777,20032.0
7203,7315,Against the Ropes ,"Comedy,Drama",312329,8842.0
7204,7316,Confessions of a Teenage Drama Queen ,Comedy,361467,11132.0
7205,7317,EuroTrip ,"Adventure,Comedy",356150,9352.0
7206,7318,"Passion of the Christ, The ",Drama,335345,615.0
7207,7319,Club Dread ,"Comedy,Horror",331953,11217.0
7208,7320,Dirty Dancing: Havana Nights ,Romance,338096,10677.0
7209,7321,Twisted ,Thriller,315297,13572.0
7210,7322,Alila ,Drama,349079,30735.0
7211,7323,"Good bye, Lenin! ","Comedy,Drama",301357,338.0
7212,7324,Hidalgo ,"Adventure,Drama",317648,2023.0
7213,7325,Starsky & Hutch ,"Action,Comedy,Crime,Thriller",335438,9384.0
7214,7326,"Reckoning, The ","Crime,Drama",258816,25935.0
7215,7327,Persona ,Drama,60827,797.0
7216,7328,"Passion of Anna, The (Passion, En) ",Drama,64793,42602.0
7217,7329,Walk on the Wild Side ,Drama,56671,60792.0
7218,7330,Tokyo Joe ,"Drama,Thriller",41967,70113.0
7219,7331,"Serpent's Egg, The (Schlangenei, Das) ","Drama,Thriller",76686,47474.0
7220,7332,Fire Down Below ,"Adventure,Drama",50397,56188.0
7221,7333,"Corbeau, Le (Raven, The) ","Crime,Drama,Thriller",35753,29084.0
7222,7334,"Front, The ","Comedy,Drama",74554,1723.0
7223,7335,Pickup on South Street ,Film-Noir,46187,25955.0
7224,7336,"Damned, The (La Caduta degli dei) ","Drama,War",64118,41876.0
7225,7337,American Gun ,Drama,270197,62190.0
7226,7338,Richard III ,"Drama,War",49674,43323.0
7227,7339,Quartet ,"Drama,Romance",82964,67022.0
7228,7340,Just One of the Guys ,Comedy,89393,24548.0
7229,7341,The Chase ,"Crime,Drama,Thriller",60232,31602.0
7230,7342,"Kiss, The ",Horror,95454,57744.0
7231,7343,Wisconsin Death Trip ,Documentary,210389,37044.0
7232,7344,"Wrong Arm of the Law, The ","Comedy,Crime",56704,42989.0
7233,7345,Agent Cody Banks 2: Destination London ,"Action,Adventure,Children,Comedy",358349,17047.0
7234,7346,"Girl Next Door, The ","Comedy,Romance",265208,10591.0
7235,7347,Secret Window ,"Mystery,Thriller",363988,1586.0
7236,7348,Spartan ,Thriller,360009,11169.0
7237,7349,Broken Wings (Knafayim Shvurot) ,Drama,317842,49689.0
7238,7350,Games People Play: New York ,"Comedy,Documentary,Drama",371683,266687.0
7239,7351,How to Draw a Bunny ,Documentary,303348,66660.0
7240,7352,Wilbur Wants to Kill Himself ,"Comedy,Drama,Romance",329767,156.0
7241,7353,Clifford ,Comedy,109447,2778.0
7242,7354,Mad Dog and Glory ,"Comedy,Drama,Romance",107473,10433.0
7243,7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) ,"Adventure,Animation,Comedy",118172,47168.0
7244,7356,Night Crossing ,Drama,82810,58995.0
7245,7357,Peyton Place ,"Drama,Romance",50839,43236.0
7246,7358,Searching for Debra Winger ,Documentary,318049,142168.0
7247,7359,Walk Like a Man ,Comedy,94288,40752.0
7248,7360,Dawn of the Dead ,"Action,Drama,Horror,Thriller",363547,924.0
7249,7361,Eternal Sunshine of the Spotless Mind ,"Drama,Romance,Sci-Fi",338013,38.0
7250,7362,Taking Lives ,"Crime,Drama,Thriller",364045,11081.0
7251,7363,"Child I Never Was, The (Leben lang kurze Hosen Tragen, Ein) ","Crime,Drama",355683,4377.0
7252,7364,Intermission ,"Comedy,Crime,Drama",332658,16941.0
7253,7365,Noi the Albino (Nói albinói) ,Drama,351461,1720.0
7254,7366,Jersey Girl ,"Comedy,Drama,Romance",300051,9541.0
7255,7367,"Ladykillers, The ","Comedy,Crime",335245,5516.0
7256,7368,Never Die Alone ,"Crime,Drama,Thriller",354766,20304.0
7257,7369,Scooby-Doo 2: Monsters Unleashed ,"Action,Adventure,Children,Comedy,Mystery",331632,11024.0
7258,7370,"Foreign Affair, A (2 Brothers & a Bride) ","Comedy,Drama,Romance",305583,53734.0
7259,7371,Dogville ,"Drama,Mystery,Thriller",276919,553.0
7260,7372,Ned Kelly ,Drama,277941,10544.0
7261,7373,Hellboy ,"Action,Adventure,Fantasy,Horror",167190,1487.0
7262,7374,Home on the Range ,"Animation,Children,Comedy,Musical,Western",299172,13700.0
7263,7375,"Prince & Me, The ","Comedy,Romance",337697,11137.0
7264,7376,Walking Tall ,Action,351977,11358.0
7265,7377,"United States of Leland, The ","Crime,Drama",301976,13573.0
7266,7378,Johnson Family Vacation ,Comedy,359517,19084.0
7267,7379,"Alamo, The ","Drama,War,Western",318974,10733.0
7268,7380,Ella Enchanted ,"Comedy,Fantasy,Romance",327679,14442.0
7269,7381,"Whole Ten Yards, The ","Action,Comedy,Crime",327247,2122.0
7270,7382,I'm Not Scared (Io non ho paura) ,"Drama,Mystery,Thriller",326977,25300.0
7271,7383,Shade ,"Crime,Drama,Thriller",323939,14576.0
7272,7384,Since Otar Left (Depuis qu'Otar est parti...) ,Drama,336264,13432.0
7273,7385,Twentynine Palms ,"Drama,Horror",315110,26636.0
7274,7386,"Ten Commandments, The ","Adventure,Drama",49833,6844.0
7275,7387,Dawn of the Dead ,"Action,Drama,Horror",77402,923.0
7276,7388,"Brother Sun, Sister Moon (Fratello sole, sorella luna) ",Drama,69824,2587.0
7277,7389,One Million Years B.C. ,"Adventure,Fantasy",60782,3591.0
7278,7390,Prey for Rock & Roll ,"Drama,Musical",307351,28026.0
7279,7391,"Mother, Jugs & Speed ",Comedy,74923,26176.0
7280,7392,Bandolero! ,Western,62708,41857.0
7281,7393,"Slugger's Wife, The ","Comedy,Romance",90036,78364.0
7282,7394,Those Magnificent Men in Their Flying Machines ,"Action,Adventure,Comedy",59797,10338.0
7283,7395,Cheaper by the Dozen ,"Comedy,Drama",42327,33839.0
7284,7396,Scenes From a Marriage (Scener ur ett äktenskap) ,Drama,70644,133919.0
7285,7397,"Baby, the Rain Must Fall ",Drama,58930,95548.0
7286,7398,Belles on Their Toes ,Comedy,44410,50549.0
7287,7399,Ned Kelly ,"Action,Crime,Western",66130,38978.0
7288,7400,Beyond the Stars ,"Drama,Sci-Fi",96921,92331.0
7289,7401,Mac ,Drama,104783,111883.0
7290,7402,"Food of the Gods, The ","Horror,Sci-Fi",74540,42245.0
7291,7403,Food of the Gods II ,"Horror,Sci-Fi",97371,68347.0
7292,7404,Anna ,Drama,92569,89488.0
7293,7405,Road to Bali ,"Comedy,Musical",45094,34082.0
7294,7406,"Flying Deuces, The ",Comedy,31322,22999.0
7295,7407,Africa Screams ,"Adventure,Comedy",41098,20278.0
7296,7408,Jack and the Beanstalk ,"Children,Comedy,Fantasy",44762,18698.0
7297,7409,High Risk ,"Action,Comedy,Crime",82516,47201.0
7298,7410,"Osterman Weekend, The ","Action,Thriller",86058,12239.0
7299,7411,Munchies ,"Comedy,Horror",93582,4365.0
7300,7412,"Cat and the Canary, The ","Comedy,Horror,Mystery",77304,86182.0
7301,7413,Hangman's Curse ,"Horror,Mystery,Thriller",342508,45862.0
7302,7414,Going in Style ,"Comedy,Drama",79219,65066.0
7303,7415,"Late Show, The ","Comedy,Crime,Drama,Mystery",76301,42228.0
7304,7416,"Sunshine Boys, The ",Comedy,73766,16561.0
7305,7417,Jersey Girl ,"Comedy,Romance",104550,54655.0
7306,7418,"American Nightmare, The ",Documentary,259182,70779.0
7307,7419,After Hours ,"Comedy,Thriller",88680,10843.0
7308,7420,Viva Las Vegas ,"Comedy,Musical,Romance",58725,2098.0
7309,7422,"Love and Anarchy (Film d'amore e d'anarchia, ovvero 'stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...') ","Comedy,Drama,Romance",70061,65332.0
7310,7423,Hitman Hart: Wrestling with Shadows ,Documentary,179218,34303.0
7311,7437,Connie and Carla ,Comedy,345074,15673.0
7312,7438,Kill Bill: Vol. 2 ,"Action,Drama,Thriller",378194,393.0
7313,7439,"Punisher, The ","Action,Crime,Thriller",330793,7220.0
7314,7440,Paper Clips ,Documentary,380615,33823.0
7315,7441,"Thousand Clouds of Peace, A (Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor) ","Drama,Romance",358590,163676.0
7316,7442,Young Adam ,"Crime,Drama,Thriller",289635,237.0
7317,7443,This So-Called Disaster ,Documentary,308488,126117.0
7318,7444,13 Going on 30 ,"Comedy,Fantasy,Romance",337563,10096.0
7319,7445,Man on Fire ,"Action,Crime,Drama,Mystery,Thriller",328107,9509.0
7320,7446,Clifford's Really Big Movie ,"Animation,Children",398872,19016.0
7321,7447,MC5*: A True Testimonial ,Documentary,333847,60645.0
7322,7448,Envy ,Comedy,326856,10710.0
7323,7449,Godsend ,"Drama,Horror,Thriller",335121,11058.0
7324,7450,Laws of Attraction ,"Comedy,Romance",323033,11141.0
7325,7451,Mean Girls ,Comedy,377092,10625.0
7326,7452,Mickey ,"Crime,Drama",277895,54807.0
7327,7453,New York Minute ,"Action,Adventure,Comedy",363282,11025.0
7328,7454,Van Helsing ,"Action,Adventure,Fantasy,Horror",338526,7131.0
7329,7455,"Mudge Boy, The ",Drama,339419,26899.0
7330,7456,Valentin (Valentín) ,Drama,296915,30125.0
7331,7457,Breakin' All the Rules ,"Comedy,Romance",349169,16428.0
7332,7458,Troy ,"Action,Adventure,Drama,War",332452,652.0
7333,7459,Carandiru ,"Crime,Drama",293007,8440.0
7334,7460,Coffee and Cigarettes ,"Comedy,Drama",379217,883.0
7335,7461,"Strayed (égarés, Les) ","Drama,Romance",329111,38018.0
7336,7471,Dance Me Outside ,"Comedy,Drama",109529,96461.0
7337,7474,"Boys in the Band, The ",Drama,65488,34377.0
7338,7475,Raid ,"Action,Crime,Drama,Thriller",330802,20375.0
7339,7477,Eye See You (D-Tox) ,"Horror,Thriller",160184,10375.0
7340,7478,Swimming to Cambodia ,Drama,94089,42015.0
7341,7479,Watch on the Rhine ,Drama,36515,68440.0
7342,7480,Under Fire ,"Drama,Thriller,War",86510,12503.0
7343,7481,Enemy Mine ,"Adventure,Drama,Sci-Fi",89092,11864.0
7344,7482,Enter the Dragon ,"Action,Crime",70034,9461.0
7345,7483,Foreign Land (Terra Estrangeira) ,"Action,Crime,Drama,Romance,Thriller",114651,57811.0
7346,7484,Gimme Shelter ,Documentary,65780,132.0
7347,7485,Good Morning (Ohayô) ,Comedy,53134,28276.0
7348,7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) ,"Drama,Romance",118845,18329.0
7349,7487,Henry & June ,Drama,99762,17993.0
7350,7488,Berkeley in the '60s ,Documentary,99121,37447.0
7351,7489,"Nasty Girl, The (schreckliche Mädchen, Das) ","Comedy,Drama",100557,4339.0
7352,7490,At First Sight (Entre Nous) (Coup de foudre) ,Drama,85370,42108.0
7353,7491,"Naked Prey, The ",Adventure,60736,18513.0
7354,7492,Martin ,"Drama,Horror",77914,26517.0
7355,7493,"Three Faces of Eve, The ",Drama,51077,28285.0
7356,7502,Band of Brothers ,"Action,Drama,War",185906,191903.0
7357,7505,"Kingdom, The (Riget) ","Drama,Horror,Mystery",108906,22137.0
7358,7521,Mercy ,"Crime,Mystery,Thriller",188055,5247.0
7359,7523,Desperate Hours ,"Crime,Drama,Thriller",99409,31676.0
7360,7528,"Passion of Ayn Rand, The ","Documentary,Drama,Romance",140447,49622.0
7361,7537,Du côté de la côte ,Documentary,51561,238952.0
7362,7541,100 Girls ,"Comedy,Romance",214388,10035.0
7363,7560,Fail-Safe ,"Drama,Thriller,War",58083,502.0
7364,7561,Paperhouse ,"Fantasy,Horror,Thriller",98061,41965.0
7365,7562,Dobermann ,"Action,Crime",118996,10347.0
7366,7563,"Discovery of Heaven, The ",Drama,251052,1373.0
7367,7564,Kwaidan (Kaidan) ,Horror,58279,30959.0
7368,7565,Cat-Women of the Moon (a.k.a. Rocket to the Moon) ,"Adventure,Sci-Fi",45609,43341.0
7369,7566,28 Up ,Documentary,88650,20561.0
7370,7567,Chance ,"Comedy,Drama",282410,13055.0
7371,7568,Love Life ,"Comedy,Romance",253016,
7372,7569,You Only Live Twice ,"Action,Adventure,Sci-Fi,Thriller",62512,667.0
7373,7570,Octopussy ,"Action,Adventure,Thriller",86034,700.0
7374,7571,"Blue Gardenia, The ","Crime,Drama,Film-Noir,Thriller",45564,21594.0
7375,7572,Wit ,Drama,243664,26976.0
7376,7573,Never Say Never Again ,"Action,Adventure,Thriller",86006,36670.0
7377,7574,Maborosi (Maboroshi no hikari) ,Drama,113725,18872.0
7378,7577,"Magic Flute, The (Trollflöjten) ","Comedy,Fantasy,Musical,Romance",73822,44864.0
7379,7578,Midnight ,"Comedy,Romance",31647,31993.0
7380,7579,Pride and Prejudice ,"Comedy,Drama,Romance",32943,43818.0
7381,7580,"Man in the Gray Flannel Suit, The ",Drama,49474,28290.0
7382,7581,"Fountainhead, The ",Drama,41386,24650.0
7383,7582,Old Acquaintance ,Drama,36230,55086.0
7384,7583,In This Our Life ,Drama,34890,43525.0
7385,7584,Woman of the Year ,"Comedy,Romance",35567,20640.0
7386,7585,Summertime ,"Drama,Romance",48673,50363.0
7387,7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) ,"Drama,Thriller,War",76734,633.0
7388,7587,"Samouraï, Le (Godson, The) ","Crime,Drama,Thriller",62229,5511.0
7389,7613,White Palace ,Drama,103251,41003.0
7390,7614,Oklahoma! ,"Musical,Romance,Western",48445,13936.0
7391,7615,Desert Hearts ,Drama,89015,294.0
7392,7616,Body Double ,"Mystery,Thriller",86984,11507.0
7393,7617,Rooster Cogburn ,"Comedy,Western",73636,17538.0
7394,7618,Chaplin ,Drama,103939,10435.0
7395,7619,"Miracle Worker, The ",Drama,56241,1162.0
7396,7620,Monster in a Box ,"Comedy,Drama",102467,34328.0
7397,7621,Vengo ,"Drama,Musical",211718,47108.0
7398,7622,"Midnight (Primeiro Dia, O) ",Drama,166707,47140.0
7399,7623,If You Only Knew ,"Comedy,Romance",180303,40930.0
7400,7624,School Ties ,Drama,105327,14684.0
7401,7625,Girl ,Drama,138467,58467.0
7402,7626,Switch ,"Comedy,Crime,Fantasy",103016,10261.0
7403,7627,Just Write ,Comedy,119434,163869.0
7404,7636,Raising Cain ,"Horror,Thriller",105217,13937.0
7405,7637,Irma Vep ,"Comedy,Drama",116650,25355.0
7406,7638,Buck Privates ,"Comedy,Musical",33436,29601.0
7407,7639,Nice Guys Sleep Alone ,"Comedy,Romance",160574,66115.0
7408,7644,Divorce Iranian Style ,Documentary,166169,118617.0
7409,7645,Iron & Silk ,"Comedy,Drama",99857,23981.0
7410,7646,Rose Red ,"Horror,Mystery,Thriller",259153,14980.0
7411,7647,Noises Off... ,Comedy,105017,26670.0
7412,7648,Wildflowers ,Drama,144688,44047.0
7413,7649,Babylon 5: In the Beginning ,"Adventure,Sci-Fi",120711,10940.0
7414,7650,"Witchfinder General (Conquerer Worm, The) ",Horror,63285,31965.0
7415,7657,Versus ,"Action,Comedy,Fantasy,Horror",275773,5842.0
7416,7669,Pride and Prejudice ,"Drama,Romance",112130,164721.0
7417,7675,"Canterville Ghost, The ","Comedy,Fantasy",36696,19463.0
7418,7697,"Prince and the Showgirl, The ","Comedy,Romance",50861,24012.0
7419,7698,"China Syndrome, The ","Drama,Thriller",78966,988.0
7420,7699,Who the Hell Is Juliette? (¿Quién diablos es Juliette?) ,Documentary,126627,125103.0
7421,7700,"Wages of Fear, The (Salaire de la peur, Le) ","Action,Adventure,Drama,Thriller",46268,204.0
7422,7701,Look Who's Talking Too ,"Comedy,Romance",100050,9356.0
7423,7702,"Bells of St. Mary's, The ",Drama,37536,32430.0
7424,7703,You Light Up My Life ,"Drama,Romance",76941,42231.0
7425,7704,"Delta Force, The ",Action,90927,16113.0
7426,7705,Pat and Mike ,"Comedy,Romance",45012,33575.0
7427,7706,Animal Crackers ,"Comedy,Musical",20640,13913.0
7428,7707,"He Said, She Said ","Comedy,Drama,Romance",102011,17956.0
7429,7708,Bedazzled ,"Comedy,Fantasy",61391,18209.0
7430,7713,Cat People ,"Drama,Horror,Romance,Thriller",34587,25508.0
7431,7714,Camelot ,"Drama,Musical,Romance",61439,18978.0
7432,7716,"Lonely Guy, The ",Comedy,87635,27171.0
7433,7719,"Comedy of Terrors, The ","Comedy,Horror",56943,29486.0
7434,7720,"Four Musketeers, The ","Action,Adventure,Comedy,Romance",73012,12310.0
7435,7723,Good Guys Wear Black ,Action,79227,42205.0
7436,7724,Steel Dawn ,"Action,Sci-Fi",94033,27786.0
7437,7725,On Deadly Ground ,"Action,Adventure,Thriller",110725,9624.0
7438,7726,Boy Meets Girl ,"Comedy,Romance",169639,95514.0
7439,7727,Protocol ,Comedy,87951,37296.0
7440,7728,"Postman Always Rings Twice, The ","Crime,Drama,Film-Noir,Thriller",38854,25736.0
7441,7730,Matinee ,"Comedy,Drama",107529,25389.0
7442,7738,That's The Way I Like It (a.k.a. Forever Fever) ,"Comedy,Drama,Romance",155713,44807.0
7443,7739,Virtual Sexuality ,"Comedy,Drama",164221,5248.0
7444,7742,Baxter ,"Drama,Horror",94713,52794.0
7445,7743,Explorers ,"Adventure,Children,Sci-Fi",89114,9872.0
7446,7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) ",Drama,107617,19552.0
7447,7748,Pierrot le fou ,"Crime,Drama",59592,2786.0
7448,7749,Weekend (a.k.a. Le Week-end) (Week End) ,Drama,62480,8075.0
7449,7750,"Hundred and One Nights, A (Cent et une nuits de Simon Cinéma, Les) ",Comedy,112654,94771.0
7450,7751,Strange Cargo ,Drama,33105,50271.0
7451,7752,Seven Girlfriends ,"Comedy,Romance",177215,38274.0
7452,7753,Tuesdays with Morrie ,Drama,207805,26133.0
7453,7754,Temptation of a Monk (You Seng) ,"Action,Adventure,Drama,Romance",108630,68981.0
7454,7756,Alexander Nevsky (Aleksandr Nevskiy) ,"Action,Drama,War",29850,10235.0
7455,7757,Jason and the Argonauts ,"Action,Adventure,Fantasy",57197,11533.0
7456,7758,Same Old Song (On connaît la chanson) ,"Comedy,Drama,Musical",119828,2817.0
7457,7759,Nostalghia ,Drama,86022,1394.0
7458,7761,"Soft Skin, The (La peau douce) ",Drama,58458,1719.0
7459,7762,"Tinker, Tailor, Soldier, Spy ","Drama,Thriller",80297,140207.0
7460,7763,Winter Sleepers (Winterschläfer) ,"Drama,Romance",120522,781.0
7461,7764,"Driller Killer, The ","Drama,Horror",79082,13553.0
7462,7765,Perfectly Normal ,Comedy,100347,183252.0
7463,7766,Throne of Blood (Kumonosu jô) ,"Action,Drama,Thriller,War",50613,3777.0
7464,7767,"Best of Youth, The (La meglio gioventù) ",Drama,346336,11659.0
7465,7768,Guncrazy ,"Crime,Drama,Thriller",104377,24065.0
7466,7769,Legend of the Village Warriors (Bangrajan) ,"Action,Drama,War",284880,39907.0
7467,7770,Treasure Island ,Adventure,100813,26612.0
7468,7771,Zorba the Greek (Alexis Zorbas) ,"Adventure,Drama",57831,10604.0
7469,7772,Undercurrent ,"Film-Noir,Thriller",39066,44098.0
7470,7773,"Bang, Bang, You're Dead ",Drama,288439,16876.0
7471,7774,My Side of the Mountain ,"Adventure,Children",64708,37437.0
7472,7775,"Thin Blue Lie, The ",Drama,223384,141003.0
7473,7778,"Unsaid, The ","Crime,Drama,Mystery",258967,14782.0
7474,7781,Twister ,Comedy,96321,77780.0
7475,7782,Sniper ,"Action,Drama",108171,9545.0
7476,7783,Don't Tell Anyone (No se lo digas a nadie) ,"Comedy,Drama",166287,53117.0
7477,7784,Ghost in the Machine (a.k.a. Deadly Terror) ,"Horror,Sci-Fi,Thriller",107009,41651.0
7478,7785,"Time for Drunken Horses, A (Zamani barayé masti asbha) ",Drama,259072,29270.0
7479,7786,Genghis Blues ,Documentary,187859,28030.0
7480,7787,To Hell and Back ,"Action,Drama,War",48729,16514.0
7481,7789,"11'09\\""01 - September 11 (",Drama,328802,1926.0
7482,7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) ","Animation,Children,Comedy",80461,31112.0
7483,7791,Internal Affairs ,"Crime,Thriller",99850,11060.0
7484,7792,"Parallax View, The ",Thriller,71970,17365.0
7485,7802,"Warriors, The ","Action,Adventure,Crime,Thriller",80120,11474.0
7486,7808,Mayerling ,"Drama,Romance",64645,63888.0
7487,7809,Ambush (Rukajärven tie) ,"Drama,Romance,War",162625,49320.0
7488,7810,Babylon 5: A Call to Arms ,"Adventure,Sci-Fi",146455,10916.0
7489,7811,Babylon 5: The River of Souls ,"Drama,Sci-Fi",146247,10921.0
7490,7812,Babylon 5: Thirdspace ,"Drama,Sci-Fi",121804,10941.0
7491,7813,FM ,Drama,77532,42204.0
7492,7814,Waterloo ,"Action,Drama,War",66549,33157.0
7493,7815,True Stories ,"Comedy,Musical",92117,24798.0
7494,7816,North Beach ,"Comedy,Drama",226225,277073.0
7495,7817,Zardoz ,"Fantasy,Sci-Fi",70948,4923.0
7496,7818,School For Scoundrels ,Comedy,54279,36741.0
7497,7820,"Virgin Spring, The (Jungfrukällan) ","Crime,Drama",53976,11656.0
7498,7821,Ice-Cold in Alex ,"Adventure,Drama,War",53935,16284.0
7499,7822,Mogambo ,"Adventure,Drama,Romance",46085,25009.0
7500,7823,Demon Lover Diary ,Documentary,206681,91226.0
7501,7824,Second Skin (Segunda Piel) ,"Drama,Romance",232611,171229.0
7502,7825,Victory ,Drama,114846,45926.0
7503,7826,"Secret Life of Walter Mitty, The ","Comedy,Romance,Thriller",39808,40092.0
7504,7827,Cypher ,"Action,Sci-Fi,Thriller",284978,10133.0
7505,7828,"Rack, The ","Drama,War",49652,82838.0
7506,7831,Another Thin Man ,"Comedy,Crime,Drama,Mystery,Romance",31047,14589.0
7507,7832,"Thin Man Goes Home, The ","Comedy,Crime,Mystery",37365,14594.0
7508,7833,Shadow of the Thin Man ,"Comedy,Crime,Mystery",34172,14590.0
7509,7834,After the Thin Man ,"Comedy,Crime,Mystery,Romance",27260,14588.0
7510,7835,Song of the Thin Man ,"Comedy,Crime,Drama,Musical,Mystery,Romance",39853,14595.0
7511,7836,Woodstock ,"Documentary,Musical",66580,9459.0
7512,7837,36 fillette ,"Drama,Romance",94596,465.0
7513,7838,"Internecine Project, The ","Action,Thriller",71663,86600.0
